,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
566,2020-01-29 14:30:00,58914.51163315398,114227.64661806772,200523.75732505097,58914.51163315398,58914.51163315398,99424.55347851106,99424.55347851106,99424.55347851106,86704.17107991783,86704.17107991783,86704.17107991783,12720.382398593247,12720.382398593247,12720.382398593247,0.0,0.0,0.0,158339.06511166506
567,2020-01-29 15:30:00,58886.76898333891,110868.74394066661,199601.52747738792,58886.76898333891,58886.76898333891,96124.73119202517,96124.73119202517,96124.73119202517,83340.84455035195,83340.84455035195,83340.84455035195,12783.886641673213,12783.886641673213,12783.886641673213,0.0,0.0,0.0,155011.50017536408
568,2020-01-29 16:30:00,58859.02633352384,96082.54787458567,186098.51409936324,58859.02633352384,58859.02633352384,82614.55680640397,82614.55680640397,82614.55680640397,69739.60913574537,69739.60913574537,69739.60913574537,12874.947670658581,12874.947670658581,12874.947670658581,0.0,0.0,0.0,141473.58313992782
569,2020-01-29 17:30:00,58831.28368370878,92826.9492374881,177936.25565176195,58831.28368370878,58831.28368370878,74472.57081183315,74472.57081183315,74472.57081183315,61476.50904934811,61476.50904934811,61476.50904934811,12996.06176248504,12996.06176248504,12996.06176248504,0.0,0.0,0.0,133303.85449554195
570,2020-01-29 18:30:00,58803.54103389371,92215.47975315229,181941.2632806298,58803.54103389371,58803.54103389371,77035.95138698432,77035.95138698432,77035.95138698432,63885.969558502096,63885.969558502096,63885.969558502096,13149.981828482232,13149.981828482232,13149.981828482232,0.0,0.0,0.0,135839.49242087803
571,2020-01-29 19:30:00,58775.79838407865,92546.39215016214,184200.31224518124,58775.79838407865,58775.79838407865,80829.82980821106,80829.82980821106,80829.82980821106,67490.16072011658,67490.16072011658,67490.16072011658,13339.66908809446,13339.66908809446,13339.66908809446,0.0,0.0,0.0,139605.6281922897
572,2020-01-29 20:30:00,58748.05573426357,83677.40473087676,173151.12582594226,58748.05573426357,58748.05573426357,71080.62791663034,71080.62791663034,71080.62791663034,57512.39166894555,57512.39166894555,57512.39166894555,13568.236247684792,13568.236247684792,13568.236247684792,0.0,0.0,0.0,129828.68365089392
573,2020-01-29 21:30:00,58720.313084448506,57971.07221617609,145609.83126432158,58720.313084448506,58720.313084448506,42316.73614512879,42316.73614512879,42316.73614512879,28477.853147556314,28477.853147556314,28477.853147556314,13838.882997572478,13838.882997572478,13838.882997572478,0.0,0.0,0.0,101037.0492295773
574,2020-01-29 22:30:00,58692.57043463344,19177.473942854474,106618.56061527877,58692.57043463344,58692.57043463344,4354.317738175769,4354.317738175769,4354.317738175769,-9800.507034597847,-9800.507034597847,-9800.507034597847,14154.824772773618,14154.824772773618,14154.824772773618,0.0,0.0,0.0,63046.88817280921
575,2020-01-29 23:30:00,58664.827784818364,-11410.596011753594,74797.22292052617,58664.827784818364,58664.827784818364,-25708.268645564196,-25708.268645564196,-25708.268645564196,-40227.484488034876,-40227.484488034876,-40227.484488034876,14519.215842470678,14519.215842470678,14519.215842470678,0.0,0.0,0.0,32956.55913925417
576,2020-01-30 00:30:00,58637.085135003304,-23258.26534866126,66608.60021168609,58637.085135003304,58637.085135003304,-37668.14674763447,-37668.14674763447,-37668.14674763447,-52603.21464628182,-52603.21464628182,-52603.21464628182,14935.067898647361,14935.067898647361,14935.067898647361,0.0,0.0,0.0,20968.938387368835
577,2020-01-30 01:30:00,58609.34248518824,-19952.828486375576,69541.86303026883,58609.34248518824,58609.34248518824,-35383.4880084748,-35383.4880084748,-35383.4880084748,-50788.65341259974,-50788.65341259974,-50788.65341259974,15405.165404124939,15405.165404124939,15405.165404124939,0.0,0.0,0.0,23225.854476713437
578,2020-01-30 02:30:00,58581.59983537316,-16532.6606442231,72197.33542810455,58581.59983537316,58581.59983537316,-31047.35660093353,-31047.35660093353,-31047.35660093353,-46979.33563217403,-46979.33563217403,-46979.33563217403,15931.9790312405,15931.9790312405,15931.9790312405,0.0,0.0,0.0,27534.243234439633
579,2020-01-30 03:30:00,58553.8571855581,-21568.4713619642,69594.09078872323,58553.8571855581,58553.8571855581,-33125.47160236572,-33125.47160236572,-33125.47160236572,-49643.0501806638,-49643.0501806638,-49643.0501806638,16517.57857829809,16517.57857829809,16517.57857829809,0.0,0.0,0.0,25428.385583192387
580,2020-01-30 04:30:00,58526.11453574303,-26293.59660771297,60533.43336790719,58526.11453574303,58526.11453574303,-39856.14488444969,-39856.14488444969,-39856.14488444969,-57019.691669775006,-57019.691669775006,-57019.691669775006,17163.546785325314,17163.546785325314,17163.546785325314,0.0,0.0,0.0,18669.969651293337
581,2020-01-30 05:30:00,58498.37188592797,-29007.012441363877,56761.97579290083,58498.37188592796,58498.37188592796,-43666.56280387593,-43666.56280387593,-43666.56280387593,-61537.4582873485,-61537.4582873485,-61537.4582873485,17870.895483472555,17870.895483472555,17870.895483472555,0.0,0.0,0.0,14831.809082052037
582,2020-01-30 06:30:00,58470.629236112894,-28341.423589992773,65728.7224237773,58470.629236112894,58470.629236112894,-40544.627841199166,-40544.627841199166,-40544.627841199166,-59184.61335316264,-59184.61335316264,-59184.61335316264,18639.985511963474,18639.985511963474,18639.985511963474,0.0,0.0,0.0,17926.00139491373
583,2020-01-30 07:30:00,58442.88658629783,-21123.278504716076,68125.89043328131,58442.88658629783,58442.88658629783,-33894.23282406921,-33894.23282406921,-33894.23282406921,-53364.6846322357,-53364.6846322357,-53364.6846322357,19470.45180816649,19470.45180816649,19470.45180816649,0.0,0.0,0.0,24548.65376222862
584,2020-01-30 08:30:00,58415.14393648276,-17192.90989321397,74283.79993825841,58415.14393648276,58415.14393648276,-28991.872389542663,-28991.872389542663,-28991.872389542663,-49353.007420962334,-49353.007420962334,-49353.007420962334,20361.135031419675,20361.135031419675,20361.135031419675,0.0,0.0,0.0,29423.271546940097
585,2020-01-30 09:30:00,58387.40128666769,-10840.001382163751,79264.35079209582,58387.40128666769,58387.40128666769,-24687.68098915339,-24687.68098915339,-24687.68098915339,-45997.70200882198,-45997.70200882198,-45997.70200882198,21310.0210196686,21310.0210196686,21310.0210196686,0.0,0.0,0.0,33699.7202975143
586,2020-01-30 10:30:00,58359.658636852626,3284.042558473762,91019.58454895743,58359.65863685263,58359.65863685263,-12311.495328594016,-12311.495328594016,-12311.495328594016,-34625.68462037,-34625.68462037,-34625.68462037,22314.18929177598,22314.18929177598,22314.18929177598,0.0,0.0,0.0,46048.16330825861
587,2020-01-30 11:30:00,58331.91598703756,28612.337109592067,116845.33993088237,58331.91598703756,58331.91598703756,15773.985738640873,15773.985738640873,15773.985738640873,-7595.785969258633,-7595.785969258633,-7595.785969258633,23369.771707899505,23369.771707899505,23369.771707899505,0.0,0.0,0.0,74105.90172567843
588,2020-01-30 12:30:00,58304.17333722249,74979.50786461442,159817.655689166,58304.17333722249,58304.17333722249,56195.83521481905,56195.83521481905,56195.83521481905,31723.91293069956,31723.91293069956,31723.91293069956,24471.922284119497,24471.922284119497,24471.922284119497,0.0,0.0,0.0,114500.00855204155
589,2020-01-30 13:30:00,58276.430687407425,106780.42383219283,195487.38050245523,58276.430687407425,58276.430687407425,93984.2505361998,93984.2505361998,93984.2505361998,68369.45151224853,68369.45151224853,68369.45151224853,25614.799023951262,25614.799023951262,25614.799023951262,0.0,0.0,0.0,152260.68122360721
590,2020-01-30 14:30:00,58248.68803759235,125066.44029760886,216937.2451663014,58248.68803759235,58248.68803759235,113495.72955894603,113495.72955894603,113495.72955894603,86704.1710798707,86704.1710798707,86704.1710798707,26791.558479075324,26791.558479075324,26791.558479075324,0.0,0.0,0.0,171744.41759653838
591,2020-01-30 15:30:00,58220.94538777729,122667.92481200278,213527.3015534612,58220.94538777729,58220.94538777729,111335.20815210964,111335.20815210964,111335.20815210964,83340.84455079287,83340.84455079287,83340.84455079287,27994.363601316756,27994.363601316756,27994.363601316756,0.0,0.0,0.0,169556.15353988693
592,2020-01-30 16:30:00,58193.202737962216,116523.53586253294,202809.54749854116,58193.202737962216,58193.202737962216,98954.01440779242,98954.01440779242,98954.01440779242,69739.6091357886,69739.6091357886,69739.6091357886,29214.40527200381,29214.40527200381,29214.40527200381,0.0,0.0,0.0,157147.21714575464
593,2020-01-30 17:30:00,58165.46008814715,110339.20613647545,199191.89677225673,58165.46008814715,58165.46008814715,91918.44677096729,91918.44677096729,91918.44677096729,61476.50904915823,61476.50904915823,61476.50904915823,30441.937721809045,30441.937721809045,30441.937721809045,0.0,0.0,0.0,150083.90685911445
594,2020-01-30 18:30:00,58137.71743833208,111193.9944802932,198438.11031629785,58137.71743833208,58137.71743833208,95552.29743382489,95552.29743382489,95552.29743382489,63885.96955891047,63885.96955891047,63885.96955891047,31666.327874914416,31666.327874914416,31666.327874914416,0.0,0.0,0.0,153690.01487215696
595,2020-01-30 19:30:00,58109.974788517015,111408.67086112624,202295.0929706499,58109.974788517015,58109.974788517015,100366.27918493713,100366.27918493713,100366.27918493713,67490.16072084357,67490.16072084357,67490.16072084357,32876.11846409357,32876.11846409357,32876.11846409357,0.0,0.0,0.0,158476.25397345415
596,2020-01-30 20:30:00,58082.232138701955,104311.85535339138,193870.79459412757,58082.232138701955,58082.232138701955,91571.49624662744,91571.49624662744,91571.49624662744,57512.391668704535,57512.391668704535,57512.391668704535,34059.10457792293,34059.10457792293,34059.10457792293,0.0,0.0,0.0,149653.7283853294
597,2020-01-30 21:30:00,58054.48948888688,78942.38363404029,168174.99690483583,58054.48948888688,58054.48948888688,63680.276269713555,63680.276269713555,63680.276269713555,28477.85314878163,28477.85314878163,28477.85314878163,35202.423120931926,35202.423120931926,35202.423120931926,0.0,0.0,0.0,121734.76575860044
598,2020-01-30 22:30:00,58026.746839071806,43139.16055171617,125940.44405226316,58026.746839071806,58026.746839071806,26492.14745138475,26492.14745138475,26492.14745138475,-9800.50703314603,-9800.50703314603,-9800.50703314603,36292.65448453078,36292.65448453078,36292.65448453078,0.0,0.0,0.0,84518.89429045655
599,2020-01-30 23:30:00,57999.004189256746,14478.733569612503,100351.18086931555,57999.004189256746,57999.004189256746,-2911.548933976641,-2911.548933976641,-2911.548933976641,-40227.484487881426,-40227.484487881426,-40227.484487881426,37315.93555390478,37315.93555390478,37315.93555390478,0.0,0.0,0.0,55087.4552552801
600,2020-01-31 00:30:00,57971.26153944168,1166.431892882392,91946.26690192633,57971.26153944168,57971.26153944168,-14345.131632713727,-14345.131632713727,-14345.131632713727,-52603.21464608244,-52603.21464608244,-52603.21464608244,38258.08301336871,38258.08301336871,38258.08301336871,0.0,0.0,0.0,43626.129906727954
601,2020-01-31 01:30:00,57943.51888962661,4323.245441501225,92623.48365683349,57943.51888962661,57943.51888962661,-11683.92765581003,-11683.92765581003,-11683.92765581003,-50788.6534127925,-50788.6534127925,-50788.6534127925,39104.72575698248,39104.72575698248,39104.72575698248,0.0,0.0,0.0,46259.59123381658
602,2020-01-31 02:30:00,57915.77623981154,5044.625466364217,95500.30058144624,57915.77623981154,57915.77623981154,-7137.890561627714,-7137.890561627714,-7137.890561627714,-46979.33563159446,-46979.33563159446,-46979.33563159446,39841.44506996675,39841.44506996675,39841.44506996675,0.0,0.0,0.0,50777.885678183826
603,2020-01-31 03:30:00,57888.03358999647,5022.842479669322,90209.72165021596,57888.03358999647,57888.03358999647,-9189.129057943737,-9189.129057943737,-9189.129057943737,-49643.05018059276,-49643.05018059276,-49643.05018059276,40453.92112264902,40453.92112264902,40453.92112264902,0.0,0.0,0.0,48698.90453205274
604,2020-01-31 04:30:00,57860.29094018141,-4231.235751561966,84673.37849099825,57860.29086774314,57860.2909564236,-16091.607462107315,-16091.607462107315,-16091.607462107315,-57019.69166914924,-57019.69166914924,-57019.69166914924,40928.08420704193,40928.08420704193,40928.08420704193,0.0,0.0,0.0,41768.6834780741
605,2020-01-31 05:30:00,57832.548290366336,-3879.3969390764614,82304.68022864357,57832.54805241387,57832.54842598629,-20287.189232942852,-20287.189232942852,-20287.189232942852,-61537.458287504625,-61537.458287504625,-61537.458287504625,41250.269054561766,41250.269054561766,41250.269054561766,0.0,0.0,0.0,37545.359057423484
606,2020-01-31 06:30:00,57804.805640551276,-4958.391190652037,82447.48968918448,57804.80516883216,57804.80590344243,-17777.242848857943,-17777.242848857943,-17777.242848857943,-59184.613352609784,-59184.613352609784,-59184.613352609784,41407.370503751845,41407.370503751845,41407.370503751845,0.0,0.0,0.0,40027.56279169333
607,2020-01-31 07:30:00,57777.0629907362,518.351348781659,87135.11013162506,57777.062344394566,57777.06341947138,-11977.685898938496,-11977.685898938496,-11977.685898938496,-53364.684631632,-53364.684631632,-53364.684631632,41386.998732693486,41386.998732693486,41386.998732693486,0.0,0.0,0.0,45799.37709179771
608,2020-01-31 08:30:00,57749.320340921135,6984.620163046025,90987.31023444748,57749.319514996045,57749.32096252789,-8175.3751794482105,-8175.3751794482105,-8175.3751794482105,-49353.007421068665,-49353.007421068665,-49353.007421068665,41177.63224162045,41177.63224162045,41177.63224162045,0.0,0.0,0.0,49573.945161472926
609,2020-01-31 09:30:00,57721.57769110607,7522.307099651915,97164.59928081484,57721.5765653646,57721.57856746495,-5228.935244717972,-5228.935244717972,-5228.935244717972,-45997.702008680186,-45997.702008680186,-45997.702008680186,40768.766763962216,40768.766763962216,40768.766763962216,0.0,0.0,0.0,52492.6424463881
610,2020-01-31 10:30:00,57693.835041291,19261.44483143649,107609.32474694304,57693.833616193835,57693.83608771133,5525.373676136523,5525.373676136523,5525.373676136523,-34625.6846199082,-34625.6846199082,-34625.6846199082,40151.05829604473,40151.05829604473,40151.05829604473,0.0,0.0,0.0,63219.20871742752
611,2020-01-31 11:30:00,57666.09239147593,46661.14481583287,129523.57837714342,57666.0906589201,57666.09363891765,31720.672505922714,31720.672505922714,31720.672505922714,-7595.785968514212,-7595.785968514212,-7595.785968514212,39316.45847443692,39316.45847443692,39316.45847443692,0.0,0.0,0.0,89386.76489739865
612,2020-01-31 12:30:00,57638.349741660866,80447.9893512609,170260.90490492166,57638.34761523202,57638.35123516982,69982.2535166718,69982.2535166718,69982.2535166718,31723.91293111539,31723.91293111539,31723.91293111539,38258.3405855564,38258.3405855564,38258.3405855564,0.0,0.0,0.0,127620.60325833267
613,2020-01-31 13:30:00,57610.60709184579,117765.16728892458,208401.75767518475,57610.60444096503,57610.60897394359,105341.06608656609,105341.06608656609,105341.06608656609,68369.45151288052,68369.45151288052,68369.45151288052,36971.614573685576,36971.614573685576,36971.614573685576,0.0,0.0,0.0,162951.67317841187
614,2020-01-31 14:30:00,57582.86444203073,134491.3604575926,223665.39512171625,57582.86141974236,57582.86664916053,122157.00059491277,122157.00059491277,122157.00059491277,86704.17108044868,86704.17108044868,86704.17108044868,35452.82951446409,35452.82951446409,35452.82951446409,0.0,0.0,0.0,179739.8650369435
615,2020-01-31 15:30:00,57555.121792215665,129945.44211286836,217265.69973368137,57555.11833571115,57555.124364405725,117041.10668932098,117041.10668932098,117041.10668932098,83340.84455043674,83340.84455043674,83340.84455043674,33700.26213888423,33700.26213888423,33700.26213888423,0.0,0.0,0.0,174596.22848153664
616,2020-01-31 16:30:00,57527.3791424006,116018.2905363798,208136.4227151442,57527.37526933396,57527.38229283312,101453.59926805281,101453.59926805281,101453.59926805281,69739.60913548805,69739.60913548805,69739.60913548805,31713.99013256477,31713.99013256477,31713.99013256477,0.0,0.0,0.0,158980.97841045342
617,2020-01-31 17:30:00,57499.63649258552,105569.19688814777,190340.42988344043,57499.63221355965,57499.6402498987,90972.45814206693,90972.45814206693,90972.45814206693,61476.50904916729,61476.50904916729,61476.50904916729,29495.94909289965,29495.94909289965,29495.94909289965,0.0,0.0,0.0,148472.09463465246
618,2020-01-31 18:30:00,57471.89384277045,102104.19147524204,192774.50811380174,57471.88912568781,57471.89824342684,90935.94175028264,90935.94175028264,90935.94175028264,63885.969559157595,63885.969559157595,63885.969559157595,27049.972191125038,27049.972191125038,27049.972191125038,0.0,0.0,0.0,148407.83559305308
619,2020-01-31 19:30:00,57444.15119295539,103360.45077395314,192618.01559577943,57444.14621431393,57444.15612276111,91871.97249496741,91871.97249496741,91871.97249496741,67490.16072031218,67490.16072031218,67490.16072031218,24381.811774655234,24381.811774655234,24381.811774655234,0.0,0.0,0.0,149316.1236879228
620,2020-01-31 20:30:00,57416.40854314032,93245.57818510954,180743.4106935472,57416.4031574557,57416.41394135416,79011.53400875944,79011.53400875944,79011.53400875944,57512.39166811973,57512.39166811973,57512.39166811973,21499.142340639715,21499.142340639715,21499.142340639715,0.0,0.0,0.0,136427.94255189976
621,2020-01-31 21:30:00,57388.665893325255,58588.34165801953,149895.9084448274,57388.66012828178,57388.67176126055,46889.39765683209,46889.39765683209,46889.39765683209,28477.85314833373,28477.85314833373,28477.85314833373,18411.544508498362,18411.544508498362,18411.544508498362,0.0,0.0,0.0,104278.06355015734
622,2020-01-31 22:30:00,57360.92324351018,18254.62544981198,106762.98882440149,57360.91706229418,57360.929663954055,5329.9627987864005,5329.9627987864005,5329.9627987864005,-9800.507033910953,-9800.507033910953,-9800.507033910953,15130.469832697352,15130.469832697352,15130.469832697352,0.0,0.0,0.0,62690.88604229658
623,2020-01-31 23:30:00,57333.18059369511,-12619.521971847287,76576.62988662107,57333.17388498018,57333.18744019783,-28558.297970300642,-28558.297970300642,-28558.297970300642,-40227.48448841308,-40227.48448841308,-40227.48448841308,11669.18651811244,11669.18651811244,11669.18651811244,0.0,0.0,0.0,28774.88262339447
624,2020-02-01 00:30:00,57305.43794388005,-32156.5038934164,61028.74754982438,57305.430659257916,57305.445366186206,-44560.50835013406,-44560.50835013406,-44560.50835013406,-52603.21464628679,-52603.21464628679,-52603.21464628679,8042.706296152722,8042.706296152722,8042.706296152722,0.0,0.0,0.0,12744.92959374599
625,2020-02-01 01:30:00,57277.69529406498,-32543.330244704874,53067.53273103679,57277.68751688716,57277.703230357234,-46520.96046092473,-46520.96046092473,-46520.96046092473,-50788.65341266196,-50788.65341266196,-50788.65341266196,4267.69295173723,4267.69295173723,4267.69295173723,0.0,0.0,0.0,10756.734833140246
626,2020-02-01 02:30:00,57249.95264424992,-33762.991532298336,54555.75724247622,57249.944302624805,57249.96094956001,-46616.982436195765,-46616.982436195765,-46616.982436195765,-46979.33563204419,-46979.33563204419,-46979.33563204419,362.35319584842415,362.35319584842415,362.35319584842415,0.0,0.0,0.0,10632.970208054154
627,2020-02-01 03:30:00,57222.20999443485,-39878.35732942628,46988.2268807942,57222.20097144603,57222.21882694933,-53296.739406151224,-53296.739406151224,-53296.739406151224,-49643.05018035366,-49643.05018035366,-49643.05018035366,-3653.689225797574,-3653.689225797574,-3653.689225797574,0.0,0.0,0.0,3925.470588283628
628,2020-02-01 04:30:00,57194.46734461978,-49468.21931194179,35201.39692219991,57194.45793911709,57194.47660955174,-64779.226762673876,-64779.226762673876,-64779.226762673876,-57019.691669525295,-57019.691669525295,-57019.691669525295,-7759.53509314857,-7759.53509314857,-7759.53509314857,0.0,0.0,0.0,-7584.759418054098
629,2020-02-01 05:30:00,57166.72469480471,-60858.9182522444,29817.53097910451,57166.71467899208,57166.73443841426,-73470.62395041513,-73470.62395041513,-73470.62395041513,-61537.45828737338,-61537.45828737338,-61537.45828737338,-11933.165663041756,-11933.165663041756,-11933.165663041756,0.0,0.0,0.0,-16303.89925561042
630,2020-02-01 06:30:00,57138.98204498964,-60648.348559872364,25787.20487891406,57138.97124194785,57138.99234298933,-75336.22492536825,-75336.22492536825,-75336.22492536825,-59184.613353435336,-59184.613353435336,-59184.613353435336,-16151.611571932906,-16151.611571932906,-16151.611571932906,0.0,0.0,0.0,-18197.24288037861
631,2020-02-01 07:30:00,57111.23939517458,-61863.54404284412,27383.149331971115,57111.22816407664,57111.250590334064,-73755.81771889719,-73755.81771889719,-73755.81771889719,-53364.684632531505,-53364.684632531505,-53364.684632531505,-20391.133086365673,-20391.133086365673,-20391.133086365673,0.0,0.0,0.0,-16644.578323722606
632,2020-02-01 08:30:00,57083.49674535951,-62192.53253781764,25251.638793452054,57083.48496331907,57083.50874885895,-73980.41738032909,-73980.41738032909,-73980.41738032909,-49353.00742111004,-49353.00742111004,-49353.00742111004,-24627.40995921906,-24627.40995921906,-24627.40995921906,0.0,0.0,0.0,-16896.92063496958
633,2020-02-01 09:30:00,57055.754095544435,-62855.897290180365,24669.22568733241,57055.74173837407,57055.76682484844,-74833.4410504864,-74833.4410504864,-74833.4410504864,-45997.702008899796,-45997.702008899796,-45997.702008899796,-28835.739041586596,-28835.739041586596,-28835.739041586596,0.0,0.0,0.0,-17777.68695494197
634,2020-02-01 10:30:00,57028.011445729375,-57672.95607329913,34185.85057245655,57027.99859065013,57028.02490546211,-67616.92231286076,-67616.92231286076,-67616.92231286076,-34625.68462063697,-34625.68462063697,-34625.68462063697,-32991.23769222378,-32991.23769222378,-32991.23769222378,0.0,0.0,0.0,-10588.91086713138
635,2020-02-01 11:30:00,57000.26879591431,-35715.3588844724,57383.67199805273,57000.25549532763,57000.283349612386,-44664.83691771986,-44664.83691771986,-44664.83691771986,-7595.785969881345,-7595.785969881345,-7595.785969881345,-37069.05094783852,-37069.05094783852,-37069.05094783852,0.0,0.0,0.0,12335.431878194446
636,2020-02-01 12:30:00,56972.52614609924,7307.537687297264,91797.92850901096,56972.51234476321,56972.541325108185,-9320.647446057725,-9320.647446057725,-9320.647446057725,31723.912931875006,31723.912931875006,31723.912931875006,-41044.560377932736,-41044.560377932736,-41044.560377932736,0.0,0.0,0.0,47651.87870004152
637,2020-02-01 13:30:00,56944.783496284166,34028.4655355535,121489.97215529133,56944.768862924924,56944.799304014996,23475.85900832372,23475.85900832372,23475.85900832372,68369.45151152999,68369.45151152999,68369.45151152999,-44893.592503206266,-44893.592503206266,-44893.592503206266,0.0,0.0,0.0,80420.64250460788
638,2020-02-01 14:30:00,56917.0408464691,49989.01636629362,141079.57422979418,56917.02537974435,56917.05751892794,38111.546426646324,38111.546426646324,38111.546426646324,86704.17107956322,86704.17107956322,86704.17107956322,-48592.6246529169,-48592.6246529169,-48592.6246529169,0.0,0.0,0.0,95028.58727311542
639,2020-02-01 15:30:00,56889.29819665404,42819.398461635916,130983.96707622606,56889.28205421363,56889.315599662856,31221.858387934226,31221.858387934226,31221.858387934226,83340.84455076573,83340.84455076573,83340.84455076573,-52118.9861628315,-52118.9861628315,-52118.9861628315,0.0,0.0,0.0,88111.15658458826
640,2020-02-01 16:30:00,56861.555546838965,26507.622214073646,115884.64516857087,56861.53856692809,56861.57355208321,14288.556288323087,14288.556288323087,14288.556288323087,69739.60913553127,69739.60913553127,69739.60913553127,-55451.05284720818,-55451.05284720818,-55451.05284720818,0.0,0.0,0.0,71150.11183516205
641,2020-02-01 17:30:00,56833.812897023905,12653.417807396941,104683.42492736249,56833.79570011028,56833.831916294126,2908.076306309096,2908.076306309096,2908.076306309096,61476.509049264336,61476.509049264336,61476.509049264336,-58568.43274295523,-58568.43274295523,-58568.43274295523,0.0,0.0,0.0,59741.889203333
642,2020-02-01 18:30:00,56806.07024720884,9604.558693691994,107233.06019854534,56806.05178101956,56806.090066247074,2433.8283370693625,2433.8283370693625,2433.8283370693625,63885.969558779616,63885.969558779616,63885.969558779616,-61452.14122171026,-61452.14122171026,-61452.14122171026,0.0,0.0,0.0,59239.8985842782
643,2020-02-01 19:30:00,56778.32759739376,15830.958604469963,106085.76456582273,56778.3086296592,56778.34830089255,3405.3970564846863,3405.3970564846863,3405.3970564846863,67490.1607204659,67490.1607204659,67490.1607204659,-64084.76366398121,-64084.76366398121,-64084.76366398121,0.0,0.0,0.0,60183.72465387845
644,2020-02-01 20:30:00,56750.584947578696,6617.07359878958,95212.10722074055,56750.56519684562,56750.606475423905,-8938.212353822368,-8938.212353822368,-8938.212353822368,57512.39166787872,57512.39166787872,57512.39166787872,-66450.60402170109,-66450.60402170109,-66450.60402170109,0.0,0.0,0.0,47812.37259375633
645,2020-02-01 21:30:00,56722.84229776363,-30680.496469269045,65304.49325034062,56722.82206565519,56722.864639355284,-40057.964602857144,-40057.964602857144,-40057.964602857144,28477.85314768692,28477.85314768692,28477.85314768692,-68535.81775054407,-68535.81775054407,-68535.81775054407,0.0,0.0,0.0,16664.877694906485
646,2020-02-01 22:30:00,56695.09964794857,-66645.18337215502,18675.65611141178,56695.07891851158,56695.12283740378,-80129.03478655173,-80129.03478655173,-80129.03478655173,-9800.507034675866,-9800.507034675866,-9800.507034675866,-70328.52775187585,-70328.52775187585,-70328.52775187585,0.0,0.0,0.0,-23433.935138603156
647,2020-02-01 23:30:00,56667.356998133495,-99020.53363761296,-13466.238562721705,56667.33534185139,56667.381026769544,-112046.40663554921,-112046.40663554921,-112046.40663554921,-40227.484488259644,-40227.484488259644,-40227.484488259644,-71818.92214728956,-71818.92214728956,-71818.92214728956,0.0,0.0,0.0,-55379.049637415716
648,2020-02-02 00:30:00,56639.61434831842,-113705.61218747024,-27996.883864884338,56639.59173562094,56639.63936956123,-125602.54755423701,-125602.54755423701,-125602.54755423701,-52603.2146460874,-52603.2146460874,-52603.2146460874,-72999.3329081496,-72999.3329081496,-72999.3329081496,0.0,0.0,0.0,-68962.93320591858
649,2020-02-02 01:30:00,56611.87169850335,-111275.08399502098,-20913.78379047943,56611.84811990289,56611.89746697483,-124652.94797472001,-124652.94797472001,-124652.94797472001,-50788.653412730324,-50788.653412730324,-50788.653412730324,-73864.29456198968,-73864.29456198968,-73864.29456198968,0.0,0.0,0.0,-68041.07627621666
650,2020-02-02 02:30:00,56584.129048688286,-108539.85322552173,-18039.937217808885,56584.104582749074,56584.15556683372,-121389.9180466243,-121389.9180466243,-121389.9180466243,-46979.335631868846,-46979.335631868846,-46979.335631868846,-74410.58241475545,-74410.58241475545,-74410.58241475545,0.0,0.0,0.0,-64805.78899793601
651,2020-02-02 03:30:00,56556.38639887323,-111085.58313992487,-20717.585525711384,56556.36083842013,56556.414118986635,-124280.28012998625,-124280.28012998625,-124280.28012998625,-49643.05018028262,-49643.05018028262,-49643.05018028262,-74637.22994970364,-74637.22994970364,-74637.22994970364,0.0,0.0,0.0,-67723.89373111303
652,2020-02-02 04:30:00,56528.64374905815,-119841.1606811781,-30205.64564895387,56528.617410461804,56528.67214240641,-131565.21695430035,-131565.21695430035,-131565.21695430035,-57019.69166955757,-57019.69166955757,-57019.69166955757,-74545.5252847428,-74545.5252847428,-74545.5252847428,0.0,0.0,0.0,-75036.5732052422
653,2020-02-02 05:30:00,56500.90109924308,-122375.79668256486,-36659.59564895092,56500.87384741105,56500.93031954626,-135676.44508411418,-135676.44508411418,-135676.44508411418,-61537.458287441026,-61537.458287441026,-61537.458287441026,-74138.98679667315,-74138.98679667315,-74138.98679667315,0.0,0.0,0.0,-79175.5439848711
654,2020-02-02 06:30:00,56473.15844942802,-119416.12479021051,-30404.440271985048,56473.130607297266,56473.189102650045,-132607.93159710747,-132607.93159710747,-132607.93159710747,-59184.61335288248,-59184.61335288248,-59184.61335288248,-73423.31824422497,-73423.31824422497,-73423.31824422497,0.0,0.0,0.0,-76134.77314767946
655,2020-02-02 07:30:00,56445.41579961295,-115413.17100579981,-26000.802543279515,56445.38731173952,56445.44735800897,-125771.0285708416,-125771.0285708416,-125771.0285708416,-53364.6846319278,-53364.6846319278,-53364.6846319278,-72406.34393891385,-72406.34393891385,-72406.34393891385,0.0,0.0,0.0,-69325.61277122865
656,2020-02-02 08:30:00,56417.67314979788,-111404.85569106079,-22014.627407256863,56417.6438638596,56417.70550891116,-120450.93214893262,-120450.93214893262,-120450.93214893262,-49353.00742080762,-49353.00742080762,-49353.00742080762,-71097.92472812501,-71097.92472812501,-71097.92472812501,0.0,0.0,0.0,-64033.25899913474
